country_id|country_code|institution_id|institution|department_id|department|author|contrib_title|doc_type|doc_date|event_name|all_authors|authors|disciplines|skillsExpertise|author_url|contrib_url
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|Orographic and convective gravity waves above the Alps and Andes Mountains during GPS radio occultation events - A case study|Article|June 2018|Atmospheric Measurement Techniques|false|[ Rodrigo Hierro#Andrea K. Steiner#Alejandro de la Torre#Pablo Llamedo ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/325853792_Orographic_and_convective_gravity_waves_above_the_Alps_and_Andes_Mountains_during_GPS_radio_occultation_events_-_A_case_study?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|Comparison between GNSS ground-based and GPS radio occultation precipitable water observations over ocean-dominated regions|Article|April 2018|Atmospheric Research|false|[ Yuditsabet Burgos Fonseca#Peter Alexander#Alejandro de la Torre#A. Calori ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/324306783_Comparison_between_GNSS_ground-based_and_GPS_radio_occultation_precipitable_water_observations_over_ocean-dominated_regions?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|On the distortions in calculated GW parameters during slanted atmospheric soundings|Article|March 2018|Atmospheric Measurement Techniques|false|[ Alejandro de la Torre#Peter Alexander#Torsten Schmidt#Rodrigo Hierro ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/323641515_On_the_distortions_in_calculated_GW_parameters_during_slanted_atmospheric_soundings?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|Orographic and convective gravity waves above the Alps and Andes mountains during GPS radio occultation events – a case study|Article|October 2017||false|[ Rodrigo Hierro#Andrea K. Steiner#Alejandro de la Torre#Pablo Cremades ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/320595422_Orographic_and_convective_gravity_waves_above_the_Alps_and_Andes_mountains_during_GPS_radio_occultation_events_-_a_case_study?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|On the distortions in calculated GW parameters during slanted atmospheric soundings|Article|August 2017||false|[ Alejandro de la Torre#Peter Alexander#Torsten Schmidt#Rodrigo Hierro ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/319218467_On_the_distortions_in_calculated_GW_parameters_during_slanted_atmospheric_soundings?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|ENSO-related moisture and temperature anomalies over South America derived from GPS radio occultation profiles|Article|March 2016|International Journal of Climatology|true|[ Pablo Llamedo#Rodrigo Hierro#Alejandro de la Torre#Peter Alexander ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/299271237_ENSO-related_moisture_and_temperature_anomalies_over_South_America_derived_from_GPS_radio_occultation_profiles?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|Ground-based GNSS network and integrated water vapor mapping during the development of severe storms at the Cuyo region (Argentina)|Article|March 2016|Atmospheric Research|false|[ A. Calori#J.R. Santos#M. Blanco#Alejandro de la Torre ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/297727243_Ground-based_GNSS_network_and_integrated_water_vapor_mapping_during_the_development_of_severe_storms_at_the_Cuyo_region_Argentina?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|An improvement of the sensitivity of GPS radio occultation data to detect gravity waves through observational and modeling factors|Article|November 2015|Advances in Space Research|true|[ Peter Alexander#Alejandro de la Torre#Rodrigo Hierro#Pablo Llamedo ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/284094548_An_improvement_of_the_sensitivity_of_GPS_radio_occultation_data_to_detect_gravity_waves_through_observational_and_modeling_factors?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|Limb sounders tracking topographic gravity wave activity from the stratosphere to the ionosphere around mid-latitude Andes|Article|October 2015|Journal of Geophysical Research: Space Physics|false|[ Peter Alexander#Alejandro de la Torre#T. Schmidt#Rodrigo Hierro ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/282404268_Limb_sounders_tracking_topographic_gravity_wave_activity_from_the_stratosphere_to_the_ionosphere_around_mid-latitude_Andes?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|Spatiotemporal structures of rainfall over the Amazon basin derived from TRMM data|Article|July 2015|International Journal of Climatology|true|[ Rodrigo Hierro#Pablo Llamedo#Alejandro de la Torre#Peter Alexander ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/281934622_Spatiotemporal_structures_of_rainfall_over_the_Amazon_basin_derived_from_TRMM_data?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|The influence of topography on vertical velocity of air in relation to severe storms near the Southern Andes Mountains|Article|April 2015|Atmospheric Research|false|[ Alejandro de la Torre#H. Pessano#Rodrigo Hierro#Peter Alexander ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/271538884_The_influence_of_topography_on_vertical_velocity_of_air_in_relation_to_severe_storms_near_the_Southern_Andes_Mountains?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|Assessment of precision in ionospheric electron density profiles retrieved by GPS radio occultations|Article|December 2014|Advances in Space Research|true|[ Peter Alexander#Alejandro de la Torre#Rodrigo Hierro#Pablo Llamedo ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/267928909_Assessment_of_precision_in_ionospheric_electron_density_profiles_retrieved_by_GPS_radio_occultations?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|Precision estimation in temperature and refractivity profiles retrieved by GPS radio occultations|Article|July 2014||true|[ Peter Alexander#Alejandro de la Torre#Pablo Llamedo#Rodrigo Hierro ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/263510371_Precision_estimation_in_temperature_and_refractivity_profiles_retrieved_by_GPS_radio_occultations?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|Wave activity at ionospheric heights above the Andes Mountains detected from FORMOSAT-3/COSMIC GPS radio occultation data|Article|March 2014|Journal of Geophysical Research: Space Physics|false|[ Alejandro de la Torre#Peter Alexander#Pablo Llamedo#J. Wickert ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/260411686_Wave_activity_at_ionospheric_heights_above_the_Andes_Mountains_detected_from_FORMOSAT-3COSMIC_GPS_radio_occultation_data?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|Oscillation modes of humidity over the Amazon basin derived from GPS-RO profiles|Article|December 2013|Journal of Geophysical Research Atmospheres|true|[ Rodrigo Hierro#Pablo Llamedo#Alejandro de la Torre#Peter Alexander ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/259184916_Oscillation_modes_of_humidity_over_the_Amazon_basin_derived_from_GPS-RO_profiles?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|On the determination of gravity wave momentum flux from GPS radio occultation data|Article|November 2013|Atmospheric Measurement Techniques|false|[ A. Faber#Pablo Llamedo#T. Schmidt#J. Wickert ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/258705520_On_the_determination_of_gravity_wave_momentum_flux_from_GPS_radio_occultation_data?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|On the determination of gravity wave momentum flux from GPS radio occultation data|Article|November 2013|Atmospheric Measurement Techniques|false|[ A. Faber#Pablo Llamedo#T. Schmidt#J. Wickert ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/307730081_On_the_determination_of_gravity_wave_momentum_flux_from_GPS_radio_occultation_data?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|Global Gravity Wave Momentum Flux Determination from Triads of GPS Radio Occultation Profiles|Article|April 2013||false|[ Antonia Faber#Pablo Llamedo#Torsten Schmidt#Stefan Heise ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/258775073_Global_Gravity_Wave_Momentum_Flux_Determination_from_Triads_of_GPS_Radio_Occultation_Profiles?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|A new approach to global gravity wave momentum flux determination from GPS radio occultation data|Article|March 2013||false|[ A. Faber#Pablo Llamedo#T. Schmidt#J. Wickert ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/258748535_A_new_approach_to_global_gravity_wave_momentum_flux_determination_from_GPS_radio_occultation_data?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|Orographic effects related to deep convection events over the Andes region|Article|February 2013|Atmospheric Research|false|[ Rodrigo Hierro#H. Pessano#Pablo Llamedo#A. Odiard ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/257035881_Orographic_effects_related_to_deep_convection_events_over_the_Andes_region?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|The effect of different background separation methods on gravity wave parameters in the upper troposphere and lower stratosphere region derived from GPS radio occultation data|Article|July 2012||false|[ Torsten Schmidt#Jens Wickert#Alejandro de la Torre#Stefan Heise ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/258730680_The_effect_of_different_background_separation_methods_on_gravity_wave_parameters_in_the_upper_troposphere_and_lower_stratosphere_region_derived_from_GPS_radio_occultation_data?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|Vertical flux of horizontal momentum transported by large amplitude GWs above Southern Andes, the Drake Passage and the Antarctic Peninsula|Article|July 2012||false|[ Alejandro de la Torre#Jens Wickert#Torsten Schmidt#Alfredo Luis Rolla ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/258729775_Vertical_flux_of_horizontal_momentum_transported_by_large_amplitude_GWs_above_Southern_Andes_the_Drake_Passage_and_the_Antarctic_Peninsula?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|Climatological patterns over South America derived from COSMIC radio occultation data|Article|February 2012|Journal of Geophysical Research Atmospheres|false|[ Rodrigo Hierro#Pablo Llamedo#Alejandro de la Torre#Alfredo Luis Rolla ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/257298945_Climatological_patterns_over_South_America_derived_from_COSMIC_radio_occultation_data?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|Large-amplitude gravity waves above the southern Andes, the Drake Passage, and the Antarctic Peninsula|Article|January 2012|Journal of Geophysical Research Atmospheres|false|[ Alejandro de la Torre#Peter Alexander#Rodrigo Hierro#J. Wickert ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/257298791_Large-amplitude_gravity_waves_above_the_southern_Andes_the_Drake_Passage_and_the_Antarctic_Peninsula?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|A method to improve the determination of wave perturbations close to the tropopause by using a digital filter|Article|September 2011||false|[ Peter Alexander#Alejandro de la Torre#Pablo Llamedo#Wickert J ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/50829078_A_method_to_improve_the_determination_of_wave_perturbations_close_to_the_tropopause_by_using_a_digital_filter?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
3|AR|235|Universidad Austral Buenos Aires|31|Facultad de Ingeniería|Pablo Llamedo|Severe hailstorms near Southern Andes in the presence of mountain waves|Article|July 2011|Atmospheric Research|false|[ Alejandro de la Torre#Rodrigo Hierro#Pablo Llamedo#Peter Alexander ]|[ Meteorology#Remote Sensing#Climatology ]|[ Signal Processing#Remote Sensing#Earth Observation#Atmospheric Physics#Meteorology#Atmosphere#Climatology#Weather#Pressure#Wavelet Analysis ]|https://www.researchgate.net/profile/Pablo_Llamedo|https://www.researchgate.net/publication/229311833_Severe_hailstorms_near_Southern_Andes_in_the_presence_of_mountain_waves?_sg=HyR7S--JBbvBFc7ipZa2LvMwjdIxV_F7tNy8ZK-D1Z27nr6HHlla-7MskjEyEh7WBijS3h4aC_cLbKiPs-2tvaJlnky2nNKXL32GxRk5.yEjPM0upDb8QIla43Lz5OuL2cLkRWxi0KDyGy40UeHZr9Uv9EYfcztHtqQYDL9_dq3ql8h-anE_e1ooNuKAZEg
